,id,contents,length,prompts,language
304,10659,"Die Soabel is een lichte Hau- un Steetwoape. Die klassiske Soabel waas krum un bloot eensiedich skäärp. Hie waas ju typiske Woape fon ju lichte Kavallerie, so as do Husaren. Däälich wäide Soabele uk bie't Spoartfächtjen bruukt, man do hääbe mäd do historiske Kriechswoapen nit fuul moor tou dwoon as dät jo so heete.",316,"Translate the following German dialect text into standard German: 'Die Soabel is een lichte Hau- un Steetwoape. Die klassiske Soabel waas krum un bloot eensiedich skäärp. Hie waas ju typiske Woape fon ju lichte Kavallerie, so as do Husaren. Däälich wäide Soabele uk bie't Spoartfächtjen bruukt, man do hääbe mäd do historiske Kriechswoapen nit fuul moor tou dwoon as dät jo so heete.'. Only answer with the standard German version:",stq
305,7204,"Een Plastik is een uut Metall geeten, uut Toon foarmd af uurs uut wook Materioal moaked tjodimensionoal Kunstwierk. Dät moakjen fon Plastiken is ieuwenske ju Skulptuur aan Deelbiriek fon ju Bieldehaueräi. Däälich wäd twiske do Bigriepe Plastik un Skulptuur oafter nit moor so strom tränd. Dät mai deer oun lääse, dät do Techniken däälich mongs fermisked wäide.",360,"Translate the following German dialect text into standard German: 'Een Plastik is een uut Metall geeten, uut Toon foarmd af uurs uut wook Materioal moaked tjodimensionoal Kunstwierk. Dät moakjen fon Plastiken is ieuwenske ju Skulptuur aan Deelbiriek fon ju Bieldehaueräi. Däälich wäd twiske do Bigriepe Plastik un Skulptuur oafter nit moor so strom tränd. Dät mai deer oun lääse, dät do Techniken däälich mongs fermisked wäide.'. Only answer with the standard German version:",stq
306,3726,"Wittlich is juu Hööftstääd fon dän Loundkring Bernkastel-Wittlich in Rhienlound-Palts. Dät häd ne Flakte fon 49,64 km² un hiede in't Jier 2008 17.763 Ienwoonere. Juu Stääd lait in't Doal fonne Lieser, ne Äi juu in juu Mosel fljut. Uurspröängelk waas deer bloot juu Käädenstääd Wittlich. In 1969 wuuden deer doo foulgjende Noabermeenten ienmeented: Bombogen Dorf Lüxem Neuerburg Wengerohr",387,"Translate the following German dialect text into standard German: 'Wittlich is juu Hööftstääd fon dän Loundkring Bernkastel-Wittlich in Rhienlound-Palts. Dät häd ne Flakte fon 49,64 km² un hiede in't Jier 2008 17.763 Ienwoonere. Juu Stääd lait in't Doal fonne Lieser, ne Äi juu in juu Mosel fljut. Uurspröängelk waas deer bloot juu Käädenstääd Wittlich. In 1969 wuuden deer doo foulgjende Noabermeenten ienmeented: Bombogen Dorf Lüxem Neuerburg Wengerohr'. Only answer with the standard German version:",stq
307,2044,"Dät Latienske Alphabet: Aa Bb Cc Dd Ee Ff Gg Hh Ii Jj Kk Ll Mm Nn Oo Pp Qq Rr Ss Tt Uu Vv Ww Xx Yy Zz Juu Koarte wiest, wier me bloot deermäd schrift (dunkergräin) un wier me ook deermäd schrift, ieuwenske uur Alphabete (ljoachtgräin). Minnerhaide-Alphabete as dät Cherokee-Silwenschrift sunt deerbie ignorierd, uut dissen Gruund sunt doo USA dunkergräin.",355,"Translate the following German dialect text into standard German: 'Dät Latienske Alphabet: Aa Bb Cc Dd Ee Ff Gg Hh Ii Jj Kk Ll Mm Nn Oo Pp Qq Rr Ss Tt Uu Vv Ww Xx Yy Zz Juu Koarte wiest, wier me bloot deermäd schrift (dunkergräin) un wier me ook deermäd schrift, ieuwenske uur Alphabete (ljoachtgräin). Minnerhaide-Alphabete as dät Cherokee-Silwenschrift sunt deerbie ignorierd, uut dissen Gruund sunt doo USA dunkergräin.'. Only answer with the standard German version:",stq
308,2679,"Stuttgart is juu Haudstääd fon Baden-Würtembierich. Dät is ne kringfräie Stääd, wierfoar dät in Baden-Würtembierich dät Synonym Stäädkring (düütsk:Stadtkreis) rakt. Deer woonje 671.927 Moanskene (2009). Ätter Berlin, Hambuurich, München, Köln un Frankfurt an n Main is dät ju säksgrootste Stääd fon Düütsklound. Stuttgart bildet dät Säntrum fon ju Region Stuttgart, ju uungefeer 2,7 Millionen Ienwoonere häd.",408,"Translate the following German dialect text into standard German: 'Stuttgart is juu Haudstääd fon Baden-Würtembierich. Dät is ne kringfräie Stääd, wierfoar dät in Baden-Würtembierich dät Synonym Stäädkring (düütsk:Stadtkreis) rakt. Deer woonje 671.927 Moanskene (2009). Ätter Berlin, Hambuurich, München, Köln un Frankfurt an n Main is dät ju säksgrootste Stääd fon Düütsklound. Stuttgart bildet dät Säntrum fon ju Region Stuttgart, ju uungefeer 2,7 Millionen Ienwoonere häd.'. Only answer with the standard German version:",stq
309,2204,"Karl Dönitz (Grünau, 16. September 1891 - Aumühle, 24. Dezember 1980) waas n düütsken Admiroal un Upperbefeelshääber fon ju düütske Marine (Kriegsmarine). Hie waas uk Ätterfoulger fon Adolf Hitler as Riekspräsident. Deertruch waas hie die lääste politiske Uppermon fon Nazi-Düütsklound (1. bit toun 23 Moai) bit tou dät Eende fon dän Twäide Waareldkriech.",355,"Translate the following German dialect text into standard German: 'Karl Dönitz (Grünau, 16. September 1891 - Aumühle, 24. Dezember 1980) waas n düütsken Admiroal un Upperbefeelshääber fon ju düütske Marine (Kriegsmarine). Hie waas uk Ätterfoulger fon Adolf Hitler as Riekspräsident. Deertruch waas hie die lääste politiske Uppermon fon Nazi-Düütsklound (1. bit toun 23 Moai) bit tou dät Eende fon dän Twäide Waareldkriech.'. Only answer with the standard German version:",stq
310,10151,"Photone (φοτος, photos = Lucht) (""Luchtdeele"") sunt n Ferskienengsfoarm fon elektromagnetiske Stroalenge. Ouhongich fon ju ferwoande Meetapstaalenge wol Stroalenge (n Foarm fon Energie) sik foardwo as Woogen of as n Stroom fon massenloose litje Deele, do Photone. Do wäide bietiede antjut mäd dät Symbol γ (ju trääde Griechiske Bouksteeuwe gamma).",347,"Translate the following German dialect text into standard German: 'Photone (φοτος, photos = Lucht) (""Luchtdeele"") sunt n Ferskienengsfoarm fon elektromagnetiske Stroalenge. Ouhongich fon ju ferwoande Meetapstaalenge wol Stroalenge (n Foarm fon Energie) sik foardwo as Woogen of as n Stroom fon massenloose litje Deele, do Photone. Do wäide bietiede antjut mäd dät Symbol γ (ju trääde Griechiske Bouksteeuwe gamma).'. Only answer with the standard German version:",stq
311,373,"Die Manierismus is een Uurgongsfoarm twikse Renaissance un Barock, ju Määrkmoale fon bee häd. Bekoande Moalere sunt Domínikos Theotokópoulos (""El Greco"") un Michelangelo Buonarroti. Manieristiske Baukunst: Een Huus in Krakau, Polen Een Orangerie in aan Park in Richelieu (Indre-et-Loire), Frankriek. Manieristiske Moaleräi: Maria truurt uum Kristus, moald fon Angelo Bronzino Kristus in Emmmaus, moald fon Paolo Veronese",420,"Translate the following German dialect text into standard German: 'Die Manierismus is een Uurgongsfoarm twikse Renaissance un Barock, ju Määrkmoale fon bee häd. Bekoande Moalere sunt Domínikos Theotokópoulos (""El Greco"") un Michelangelo Buonarroti. Manieristiske Baukunst: Een Huus in Krakau, Polen Een Orangerie in aan Park in Richelieu (Indre-et-Loire), Frankriek. Manieristiske Moaleräi: Maria truurt uum Kristus, moald fon Angelo Bronzino Kristus in Emmmaus, moald fon Paolo Veronese'. Only answer with the standard German version:",stq
312,6588,"Ju Oxidationstaal rakt an, wofuul Elementarleedengen n Atom binne ne Ferbiendenge formoal apnuumen blw. ouroat hiede, wan aal Noaberatome mäd hiere gemeensoame Elektronenpoore wächhoald wuuden. Ju äntspräkt ju hypothetiske Ionenleedenge fon n Atom in n Molekül blw. ju wuddelke Leedenge fon eenatomige Ione.",307,"Translate the following German dialect text into standard German: 'Ju Oxidationstaal rakt an, wofuul Elementarleedengen n Atom binne ne Ferbiendenge formoal apnuumen blw. ouroat hiede, wan aal Noaberatome mäd hiere gemeensoame Elektronenpoore wächhoald wuuden. Ju äntspräkt ju hypothetiske Ionenleedenge fon n Atom in n Molekül blw. ju wuddelke Leedenge fon eenatomige Ione.'. Only answer with the standard German version:",stq
313,311,"Die Jugendstil, uk naamd Art-Nouveau af Modern Style is n optimistisken Stiel. Optimistiske Moalerstiel. Neen Ferweendenge fon Symmetrie. Bruukt jädden fuul Ornamente, wierbie krullerge Wieuwljuude-, Bloumen-, un Fuugelmotive dominierje. Moalere sunt: Gustav Klimt - Aubrey Beardsley - Alphonse Mucha - Henri de Toulouse-Lautrec - Victor Horta - Charles Rennie Mackintosh - Hector Guimard - Henry van de Velde - Paul Cauchie - Akseli Gallen-Kallela",448,"Translate the following German dialect text into standard German: 'Die Jugendstil, uk naamd Art-Nouveau af Modern Style is n optimistisken Stiel. Optimistiske Moalerstiel. Neen Ferweendenge fon Symmetrie. Bruukt jädden fuul Ornamente, wierbie krullerge Wieuwljuude-, Bloumen-, un Fuugelmotive dominierje. Moalere sunt: Gustav Klimt - Aubrey Beardsley - Alphonse Mucha - Henri de Toulouse-Lautrec - Victor Horta - Charles Rennie Mackintosh - Hector Guimard - Henry van de Velde - Paul Cauchie - Akseli Gallen-Kallela'. Only answer with the standard German version:",stq
314,400,"Dät Muugerk (Artemisia vulgaris) sjucht ungefeer so uut as dän Hoamp; woakst an Waale, Häägen, u.s.w. Dät is n swäk aromatiske Plonte mäd Bleedere do der an ju Unnersiede wietfiltich sunt. Muugerk kumt algemeen foar, toun Biespil ap broaklääsende Gruunde un bieloangs Weege. Ju Plonte häd ljoust soundhooldende Gruunde. Die Steele is 60 bit 120 cm hooch un häd oafte ne röödske Faawe. Ju Plonte wäd as Kruiden bruukt in is in ju chinesiske Medizin ne Heelplonte.",462,"Translate the following German dialect text into standard German: 'Dät Muugerk (Artemisia vulgaris) sjucht ungefeer so uut as dän Hoamp; woakst an Waale, Häägen, u.s.w. Dät is n swäk aromatiske Plonte mäd Bleedere do der an ju Unnersiede wietfiltich sunt. Muugerk kumt algemeen foar, toun Biespil ap broaklääsende Gruunde un bieloangs Weege. Ju Plonte häd ljoust soundhooldende Gruunde. Die Steele is 60 bit 120 cm hooch un häd oafte ne röödske Faawe. Ju Plonte wäd as Kruiden bruukt in is in ju chinesiske Medizin ne Heelplonte.'. Only answer with the standard German version:",stq
315,4735,"Aastfräislound is dän Deel fon Aast-Fräislound, die der fröier unner ju Heerskup fon do Cirksena's stuud. HRR = Hillige Roomske Riek, Gr./Fd. = Groafskup/Furstendum, Prs. = Prüüsen, Fr. = Frantsööske Tied, Hann. = Hannover, Lsk. = Läichsaksen Aastfräislound uumfoatet däälich do naiste Kringe: Aurk Lier Oamde Wittmund",318,"Translate the following German dialect text into standard German: 'Aastfräislound is dän Deel fon Aast-Fräislound, die der fröier unner ju Heerskup fon do Cirksena's stuud. HRR = Hillige Roomske Riek, Gr./Fd. = Groafskup/Furstendum, Prs. = Prüüsen, Fr. = Frantsööske Tied, Hann. = Hannover, Lsk. = Läichsaksen Aastfräislound uumfoatet däälich do naiste Kringe: Aurk Lier Oamde Wittmund'. Only answer with the standard German version:",stq
316,11850,"Luiz Inácio Lula da Silva (/luˈiz iˈnasju ˈlulɐ dɐ ˈsiwvɐ/ ), (* 27. Oktober 1945 in Caetès) is aan brasilioansken Politiker en waas fon 2003 bit 2011 die fjautichste Präsident fon Brasilien. Ätterdät hie ju Präsidentskupsköär in Brasilien 2023 in ju Steetköär ap n 30. Oktober fon dät Jier mäd 50,9% won, is hie sänt dän 1. Januoar 2023 Stoatspräsident fon dät Lound, hie uurnoom dät Boantje fon Jair Bolsonaro. Commons: Luiz Inácio Lula da Silva – Sammelenge fon Bielden, Filme un Heerdoatäie",494,"Translate the following German dialect text into standard German: 'Luiz Inácio Lula da Silva (/luˈiz iˈnasju ˈlulɐ dɐ ˈsiwvɐ/ ), (* 27. Oktober 1945 in Caetès) is aan brasilioansken Politiker en waas fon 2003 bit 2011 die fjautichste Präsident fon Brasilien. Ätterdät hie ju Präsidentskupsköär in Brasilien 2023 in ju Steetköär ap n 30. Oktober fon dät Jier mäd 50,9% won, is hie sänt dän 1. Januoar 2023 Stoatspräsident fon dät Lound, hie uurnoom dät Boantje fon Jair Bolsonaro. Commons: Luiz Inácio Lula da Silva – Sammelenge fon Bielden, Filme un Heerdoatäie'. Only answer with the standard German version:",stq
317,9724,"Do Optimoaten (lat. optimates, seeltersk.: do bääste, Eentoal: Optimus; säildener boni, do Goude, naamd) wieren do Fertreedere fon dän konservativen Oadel un do Ferfächtere fon ju Foarheerskup fon dän Senoat in ju Roomske Republik. Jo wieren neen Paatäi in dän Sin fon däälich, dät geen moor uum ju Wiese, wo jo Politik moakeden. Hiere Juunstriedere wieren do Populoaren.",371,"Translate the following German dialect text into standard German: 'Do Optimoaten (lat. optimates, seeltersk.: do bääste, Eentoal: Optimus; säildener boni, do Goude, naamd) wieren do Fertreedere fon dän konservativen Oadel un do Ferfächtere fon ju Foarheerskup fon dän Senoat in ju Roomske Republik. Jo wieren neen Paatäi in dän Sin fon däälich, dät geen moor uum ju Wiese, wo jo Politik moakeden. Hiere Juunstriedere wieren do Populoaren.'. Only answer with the standard German version:",stq
318,925,"Selen is n chemisk Element in ju periodiske Tabelle mäd Symbol Se un Atomtaal 34. Dät is n giftich Metalloid, wär chemisk früünd is tou Swieuwel un Tellur. Dät kon in ferskeedene Foarme foarlääse, oawers een deerfon is ne stabile griese metalliske Foarm, ju der Elektrizität beeter truchlät bie Lucht as in Tjuusterenge un ju der in Fotozellen ferwoand wäd. Dät Element fint sik in Sulfid-Arste as Pyrit.",404,"Translate the following German dialect text into standard German: 'Selen is n chemisk Element in ju periodiske Tabelle mäd Symbol Se un Atomtaal 34. Dät is n giftich Metalloid, wär chemisk früünd is tou Swieuwel un Tellur. Dät kon in ferskeedene Foarme foarlääse, oawers een deerfon is ne stabile griese metalliske Foarm, ju der Elektrizität beeter truchlät bie Lucht as in Tjuusterenge un ju der in Fotozellen ferwoand wäd. Dät Element fint sik in Sulfid-Arste as Pyrit.'. Only answer with the standard German version:",stq
319,5760,"In Seelterlound rakt dät do foulgenden Täärpe un Buurskuppe: Strukelje (Täärp) Baalenje Bieuwelte Strukelje-Wääst Wietsound Ubbehusen Uutände Boukeläsk (Klaaster) Roomelse (Täärp) Hollen Hollenerfoan mäd Hollebierich Roomelse-Aast Hollenbround Roomelse-Wääst mäd Hoogebierich, Häärst un Raake Skäddel (Täärp) Bäätholt Heeselbierich Näiwal Loanghoarst Knülke (Skillup) Skäddelerdom Seedelsbierich (Täärp) Seedelsbierich-Kolonie Hällene I + II Fäärmesound Heeselbierich Siedlenge Muddebierich",490,"Translate the following German dialect text into standard German: 'In Seelterlound rakt dät do foulgenden Täärpe un Buurskuppe: Strukelje (Täärp) Baalenje Bieuwelte Strukelje-Wääst Wietsound Ubbehusen Uutände Boukeläsk (Klaaster) Roomelse (Täärp) Hollen Hollenerfoan mäd Hollebierich Roomelse-Aast Hollenbround Roomelse-Wääst mäd Hoogebierich, Häärst un Raake Skäddel (Täärp) Bäätholt Heeselbierich Näiwal Loanghoarst Knülke (Skillup) Skäddelerdom Seedelsbierich (Täärp) Seedelsbierich-Kolonie Hällene I + II Fäärmesound Heeselbierich Siedlenge Muddebierich'. Only answer with the standard German version:",stq
320,5724,"Essen is ne Meente in dän Loundkring Kloppenbuurich in Läichsaksen, mäd ne Fläche fon uungefeer 98,02 km² un 9.078 Ienwoonere (2019). Essen häd twintig Täärpe: Addrup Ahausen Barlage Bartmannsholte Beverdiek Bevern Bokel Brokstreek Calhorn Darrel Essen-Ort Felde Gut Lage Herbergen Hülsenmoor Nordholte Osteressen Sandloh Stadtsholte Uptloh",340,"Translate the following German dialect text into standard German: 'Essen is ne Meente in dän Loundkring Kloppenbuurich in Läichsaksen, mäd ne Fläche fon uungefeer 98,02 km² un 9.078 Ienwoonere (2019). Essen häd twintig Täärpe: Addrup Ahausen Barlage Bartmannsholte Beverdiek Bevern Bokel Brokstreek Calhorn Darrel Essen-Ort Felde Gut Lage Herbergen Hülsenmoor Nordholte Osteressen Sandloh Stadtsholte Uptloh'. Only answer with the standard German version:",stq
321,1164,"Snits is ne Stääd suudwäästelk fon Ljouwert un dät is ju Haudstääd fon ju Meente Súdwest Fryslân. Deer woonje ungefäär 33.000 Ljuude. Ju Stääd is bekoand um sien Snitser Woaterpoute. Uur Seeken do der froai sunt, sunt dät Stäädhuus un ju Martinisäärke. Snits is een fon do alwen Stääde fon Fryslân, wier de jierelke Alvestêdetocht foarbie lapt. Do alwen Stääde sünt: Ljouwert, Snits, Drylts, Sleat, Starum, Hylpen, Warkum, Boalsert, Harns, Frjentsjer un Dokkum.",461,"Translate the following German dialect text into standard German: 'Snits is ne Stääd suudwäästelk fon Ljouwert un dät is ju Haudstääd fon ju Meente Súdwest Fryslân. Deer woonje ungefäär 33.000 Ljuude. Ju Stääd is bekoand um sien Snitser Woaterpoute. Uur Seeken do der froai sunt, sunt dät Stäädhuus un ju Martinisäärke. Snits is een fon do alwen Stääde fon Fryslân, wier de jierelke Alvestêdetocht foarbie lapt. Do alwen Stääde sünt: Ljouwert, Snits, Drylts, Sleat, Starum, Hylpen, Warkum, Boalsert, Harns, Frjentsjer un Dokkum.'. Only answer with the standard German version:",stq
